	-0.075875	-0.076805	-0.077745	-0.078695	-0.079656	-0.080628	-0.081611	-0.082606	-0.083611	-0.084628	-0.085657	-0.086698	-0.087752	-0.088818	-0.089899	-0.090993	-0.092102	-0.093227	-0.094369	-0.095528	-0.096706	-0.097903	-0.099122	-0.100363	-0.101629	-0.102920	-0.104239	-0.105586	-0.106965	-0.108376	-0.109822	-0.111305	-0.112825	-0.114384	-0.115984	-0.117625	-0.119309	-0.121035	-0.122805	-0.124616	-0.126469	-0.128361	-0.130292	-0.132259	-0.134259	-0.136289	-0.138346	-0.140424	-0.142521	-0.144631	-0.146750	-0.148872	-0.150992	-0.153105	-0.155206	-0.157290	-0.159350	-0.161383	-0.163382	-0.165344	-0.167263	-0.169134	-0.170954	-0.172718	-0.174421	-0.176061	-0.177634	-0.179135	-0.180563	-0.181914	-0.183186	-0.184376	-0.185482	-0.186502	-0.187434	-0.188278	-0.189031	-0.189693	-0.190262	-0.190740	-0.191124	-0.191416	-0.191616	-0.191723	-0.191739	-0.191664	-0.191500	-0.191248	-0.190909	-0.190484	-0.189977	-0.189388	-0.188720	-0.187976	-0.187156	-0.186265	-0.185304	-0.184277	-0.183185	-0.182033
	-0.076666	-0.077611	-0.078565	-0.079531	-0.080507	-0.081494	-0.082492	-0.083501	-0.084521	-0.085553	-0.086596	-0.087651	-0.088719	-0.089800	-0.090894	-0.092002	-0.093125	-0.094264	-0.095419	-0.096593	-0.097785	-0.098997	-0.100231	-0.101488	-0.102771	-0.104080	-0.105419	-0.106788	-0.108191	-0.109628	-0.111104	-0.112618	-0.114175	-0.115775	-0.117419	-0.119111	-0.120850	-0.122637	-0.124472	-0.126356	-0.128287	-0.130264	-0.132285	-0.134347	-0.136449	-0.138585	-0.140752	-0.142947	-0.145162	-0.147395	-0.149639	-0.151888	-0.154137	-0.156380	-0.158611	-0.160824	-0.163014	-0.165174	-0.167300	-0.169386	-0.171426	-0.173416	-0.175350	-0.177225	-0.179036	-0.180779	-0.182450	-0.184046	-0.185562	-0.186997	-0.188347	-0.189610	-0.190784	-0.191865	-0.192853	-0.193747	-0.194544	-0.195244	-0.195846	-0.196349	-0.196754	-0.197061	-0.197269	-0.197379	-0.197392	-0.197308	-0.197130	-0.196859	-0.196495	-0.196042	-0.195500	-0.194873	-0.194162	-0.193369	-0.192499	-0.191552	-0.190532	-0.189443	-0.188286	-0.187065
	-0.077462	-0.078421	-0.079391	-0.080371	-0.081362	-0.082364	-0.083376	-0.084400	-0.085434	-0.086480	-0.087537	-0.088605	-0.089686	-0.090780	-0.091887	-0.093008	-0.094143	-0.095294	-0.096461	-0.097646	-0.098850	-0.100075	-0.101322	-0.102593	-0.103889	-0.105214	-0.106569	-0.107958	-0.109381	-0.110842	-0.112344	-0.113889	-0.115480	-0.117119	-0.118808	-0.120548	-0.122343	-0.124191	-0.126095	-0.128053	-0.130066	-0.132131	-0.134248	-0.136412	-0.138622	-0.140872	-0.143160	-0.145478	-0.147823	-0.150188	-0.152568	-0.154955	-0.157344	-0.159728	-0.162100	-0.164454	-0.166784	-0.169083	-0.171345	-0.173565	-0.175736	-0.177854	-0.179913	-0.181908	-0.183835	-0.185689	-0.187466	-0.189163	-0.190775	-0.192300	-0.193734	-0.195075	-0.196321	-0.197468	-0.198516	-0.199463	-0.200307	-0.201048	-0.201684	-0.202215	-0.202641	-0.202963	-0.203179	-0.203292	-0.203301	-0.203209	-0.203015	-0.202723	-0.202333	-0.201847	-0.201268	-0.200599	-0.199841	-0.198997	-0.198071	-0.197065	-0.195982	-0.194825	-0.193598	-0.192304
	-0.078261	-0.079236	-0.080220	-0.081216	-0.082221	-0.083237	-0.084264	-0.085301	-0.086349	-0.087408	-0.088478	-0.089559	-0.090652	-0.091758	-0.092876	-0.094008	-0.095153	-0.096314	-0.097492	-0.098686	-0.099900	-0.101134	-0.102391	-0.103672	-0.104979	-0.106316	-0.107685	-0.109088	-0.110529	-0.112010	-0.113536	-0.115108	-0.116730	-0.118405	-0.120136	-0.121925	-0.123774	-0.125685	-0.127658	-0.129694	-0.131792	-0.133950	-0.136168	-0.138441	-0.140767	-0.143140	-0.145557	-0.148011	-0.150495	-0.153005	-0.155532	-0.158069	-0.160610	-0.163147	-0.165673	-0.168181	-0.170663	-0.173112	-0.175523	-0.177888	-0.180202	-0.182458	-0.184651	-0.186776	-0.188828	-0.190802	-0.192694	-0.194499	-0.196214	-0.197835	-0.199360	-0.200785	-0.202108	-0.203326	-0.204438	-0.205442	-0.206336	-0.207120	-0.207792	-0.208353	-0.208802	-0.209139	-0.209364	-0.209479	-0.209484	-0.209381	-0.209170	-0.208854	-0.208435	-0.207915	-0.207296	-0.206580	-0.205772	-0.204873	-0.203886	-0.202816	-0.201665	-0.200436	-0.199134	-0.197761
	-0.079066	-0.080055	-0.081054	-0.082064	-0.083084	-0.084114	-0.085154	-0.086205	-0.087266	-0.088337	-0.089419	-0.090512	-0.091617	-0.092732	-0.093860	-0.095001	-0.096155	-0.097324	-0.098509	-0.099710	-0.100931	-0.102171	-0.103434	-0.104721	-0.106036	-0.107380	-0.108758	-0.110172	-0.111625	-0.113122	-0.114666	-0.116262	-0.117912	-0.119620	-0.121390	-0.123226	-0.125129	-0.127102	-0.129146	-0.131261	-0.133448	-0.135705	-0.138030	-0.140419	-0.142870	-0.145376	-0.147932	-0.150532	-0.153170	-0.155836	-0.158524	-0.161226	-0.163933	-0.166637	-0.169331	-0.172005	-0.174653	-0.177266	-0.179838	-0.182361	-0.184829	-0.187235	-0.189574	-0.191840	-0.194027	-0.196130	-0.198145	-0.200067	-0.201893	-0.203618	-0.205240	-0.206755	-0.208161	-0.209455	-0.210635	-0.211700	-0.212648	-0.213477	-0.214188	-0.214780	-0.215253	-0.215606	-0.215840	-0.215957	-0.215957	-0.215841	-0.215611	-0.215270	-0.214819	-0.214261	-0.213598	-0.212833	-0.211969	-0.211010	-0.209959	-0.208819	-0.207594	-0.206288	-0.204905	-0.203448
	-0.079875	-0.080879	-0.081892	-0.082916	-0.083950	-0.084994	-0.086048	-0.087111	-0.088185	-0.089268	-0.090361	-0.091464	-0.092578	-0.093703	-0.094839	-0.095987	-0.097147	-0.098321	-0.099511	-0.100716	-0.101939	-0.103182	-0.104447	-0.105736	-0.107053	-0.108400	-0.109781	-0.111200	-0.112660	-0.114167	-0.115725	-0.117337	-0.119010	-0.120748	-0.122554	-0.124433	-0.126388	-0.128422	-0.130538	-0.132735	-0.135014	-0.137374	-0.139813	-0.142327	-0.144912	-0.147562	-0.150271	-0.153031	-0.155834	-0.158673	-0.161537	-0.164418	-0.167307	-0.170194	-0.173071	-0.175928	-0.178756	-0.181548	-0.184296	-0.186991	-0.189626	-0.192195	-0.194692	-0.197109	-0.199442	-0.201685	-0.203833	-0.205881	-0.207826	-0.209664	-0.211390	-0.213002	-0.214497	-0.215872	-0.217125	-0.218255	-0.219260	-0.220139	-0.220891	-0.221516	-0.222013	-0.222383	-0.222626	-0.222744	-0.222737	-0.222608	-0.222357	-0.221988	-0.221502	-0.220902	-0.220191	-0.219372	-0.218449	-0.217425	-0.216304	-0.215089	-0.213785	-0.212395	-0.210924	-0.209376
	-0.080688	-0.081707	-0.082735	-0.083773	-0.084821	-0.085878	-0.086944	-0.088020	-0.089105	-0.090199	-0.091302	-0.092415	-0.093537	-0.094669	-0.095811	-0.096963	-0.098128	-0.099304	-0.100495	-0.101700	-0.102922	-0.104163	-0.105425	-0.106711	-0.108024	-0.109367	-0.110745	-0.112162	-0.113623	-0.115133	-0.116696	-0.118320	-0.120009	-0.121769	-0.123606	-0.125524	-0.127529	-0.129623	-0.131810	-0.134091	-0.136466	-0.138935	-0.141496	-0.144143	-0.146874	-0.149680	-0.152555	-0.155490	-0.158476	-0.161503	-0.164561	-0.167640	-0.170728	-0.173816	-0.176893	-0.179950	-0.182976	-0.185963	-0.188902	-0.191784	-0.194601	-0.197347	-0.200015	-0.202597	-0.205087	-0.207481	-0.209773	-0.211958	-0.214031	-0.215989	-0.217827	-0.219543	-0.221134	-0.222596	-0.223928	-0.225128	-0.226194	-0.227124	-0.227920	-0.228579	-0.229102	-0.229490	-0.229742	-0.229860	-0.229846	-0.229701	-0.229427	-0.229027	-0.228502	-0.227857	-0.227094	-0.226217	-0.225229	-0.224134	-0.222937	-0.221641	-0.220251	-0.218771	-0.217206	-0.215560
	-0.081506	-0.082539	-0.083582	-0.084634	-0.085695	-0.086765	-0.087844	-0.088931	-0.090027	-0.091131	-0.092243	-0.093363	-0.094492	-0.095629	-0.096775	-0.097930	-0.099095	-0.100271	-0.101459	-0.102660	-0.103877	-0.105110	-0.106364	-0.107640	-0.108942	-0.110275	-0.111642	-0.113049	-0.114501	-0.116004	-0.117565	-0.119191	-0.120888	-0.122663	-0.124523	-0.126475	-0.128525	-0.130676	-0.132933	-0.135299	-0.137774	-0.140358	-0.143048	-0.145840	-0.148729	-0.151706	-0.154763	-0.157890	-0.161077	-0.164313	-0.167584	-0.170880	-0.174189	-0.177498	-0.180795	-0.184071	-0.187314	-0.190514	-0.193662	-0.196748	-0.199764	-0.202702	-0.205555	-0.208315	-0.210977	-0.213534	-0.215981	-0.218313	-0.220524	-0.222612	-0.224571	-0.226399	-0.228092	-0.229648	-0.231064	-0.232338	-0.233469	-0.234455	-0.235297	-0.235993	-0.236543	-0.236949	-0.237210	-0.237328	-0.237305	-0.237142	-0.236842	-0.236407	-0.235841	-0.235146	-0.234326	-0.233385	-0.232327	-0.231156	-0.229876	-0.228492	-0.227009	-0.225432	-0.223765	-0.222014
	-0.082329	-0.083376	-0.084433	-0.085498	-0.086573	-0.087655	-0.088746	-0.089844	-0.090950	-0.092062	-0.093182	-0.094309	-0.095443	-0.096583	-0.097730	-0.098885	-0.100048	-0.101219	-0.102401	-0.103593	-0.104799	-0.106019	-0.107257	-0.108516	-0.109800	-0.111113	-0.112460	-0.113847	-0.115280	-0.116766	-0.118313	-0.119930	-0.121624	-0.123404	-0.125279	-0.127256	-0.129344	-0.131548	-0.133874	-0.136325	-0.138904	-0.141608	-0.144437	-0.147385	-0.150446	-0.153610	-0.156868	-0.160208	-0.163618	-0.167084	-0.170592	-0.174129	-0.177681	-0.181234	-0.184775	-0.188292	-0.191773	-0.195206	-0.198582	-0.201891	-0.205123	-0.208270	-0.211325	-0.214279	-0.217126	-0.219860	-0.222474	-0.224964	-0.227325	-0.229553	-0.231642	-0.233590	-0.235393	-0.237049	-0.238555	-0.239909	-0.241109	-0.242155	-0.243045	-0.243780	-0.244359	-0.244783	-0.245053	-0.245170	-0.245136	-0.244953	-0.244624	-0.244151	-0.243539	-0.242790	-0.241908	-0.240897	-0.239762	-0.238508	-0.237139	-0.235660	-0.234077	-0.232394	-0.230617	-0.228752
	-0.083156	-0.084218	-0.085288	-0.086367	-0.087454	-0.088549	-0.089651	-0.090759	-0.091874	-0.092995	-0.094121	-0.095253	-0.096389	-0.097530	-0.098677	-0.099828	-0.100985	-0.102148	-0.103318	-0.104496	-0.105685	-0.106885	-0.108100	-0.109334	-0.110589	-0.111872	-0.113188	-0.114542	-0.115944	-0.117399	-0.118919	-0.120513	-0.122190	-0.123961	-0.125838	-0.127830	-0.129948	-0.132198	-0.134589	-0.137126	-0.139810	-0.142642	-0.145620	-0.148737	-0.151987	-0.155358	-0.158839	-0.162416	-0.166074	-0.169797	-0.173569	-0.177373	-0.181195	-0.185018	-0.188828	-0.192611	-0.196354	-0.200044	-0.203670	-0.207222	-0.210690	-0.214065	-0.217338	-0.220502	-0.223550	-0.226475	-0.229271	-0.231933	-0.234455	-0.236833	-0.239062	-0.241139	-0.243061	-0.244824	-0.246426	-0.247865	-0.249140	-0.250249	-0.251191	-0.251966	-0.252575	-0.253018	-0.253296	-0.253411	-0.253365	-0.253159	-0.252798	-0.252284	-0.251620	-0.250811	-0.249861	-0.248775	-0.247557	-0.246212	-0.244746	-0.243164	-0.241472	-0.239675	-0.237780	-0.235792
	-0.083988	-0.085064	-0.086149	-0.087241	-0.088341	-0.089447	-0.090559	-0.091677	-0.092800	-0.093928	-0.095059	-0.096193	-0.097331	-0.098471	-0.099613	-0.100758	-0.101905	-0.103055	-0.104209	-0.105367	-0.106531	-0.107704	-0.108887	-0.110085	-0.111302	-0.112542	-0.113813	-0.115121	-0.116474	-0.117883	-0.119358	-0.120911	-0.122554	-0.124300	-0.126162	-0.128155	-0.130290	-0.132577	-0.135028	-0.137647	-0.140440	-0.143406	-0.146544	-0.149847	-0.153305	-0.156907	-0.160637	-0.164479	-0.168414	-0.172425	-0.176492	-0.180596	-0.184719	-0.188842	-0.192951	-0.197028	-0.201059	-0.205031	-0.208933	-0.212751	-0.216476	-0.220099	-0.223611	-0.227003	-0.230269	-0.233400	-0.236392	-0.239239	-0.241935	-0.244475	-0.246855	-0.249071	-0.251120	-0.252998	-0.254704	-0.256234	-0.257588	-0.258764	-0.259761	-0.260580	-0.261220	-0.261682	-0.261968	-0.262080	-0.262019	-0.261788	-0.261390	-0.260830	-0.260110	-0.259236	-0.258211	-0.257042	-0.255733	-0.254290	-0.252718	-0.251024	-0.249214	-0.247294	-0.245271	-0.243150
	-0.084826	-0.085916	-0.087014	-0.088119	-0.089231	-0.090349	-0.091471	-0.092598	-0.093728	-0.094861	-0.095996	-0.097132	-0.098268	-0.099404	-0.100540	-0.101674	-0.102808	-0.103940	-0.105071	-0.106202	-0.107335	-0.108471	-0.109612	-0.110763	-0.111928	-0.113112	-0.114322	-0.115565	-0.116852	-0.118194	-0.119603	-0.121092	-0.122678	-0.124377	-0.126204	-0.128178	-0.130313	-0.132625	-0.135126	-0.137824	-0.140727	-0.143835	-0.147146	-0.150653	-0.154343	-0.158203	-0.162213	-0.166354	-0.170604	-0.174939	-0.179338	-0.183778	-0.188238	-0.192698	-0.197138	-0.201541	-0.205891	-0.210175	-0.214378	-0.218488	-0.222495	-0.226388	-0.230159	-0.233799	-0.237300	-0.240656	-0.243860	-0.246907	-0.249790	-0.252505	-0.255047	-0.257413	-0.259599	-0.261601	-0.263417	-0.265045	-0.266483	-0.267731	-0.268786	-0.269651	-0.270323	-0.270806	-0.271099	-0.271205	-0.271127	-0.270867	-0.270430	-0.269818	-0.269037	-0.268090	-0.266984	-0.265724	-0.264316	-0.262765	-0.261079	-0.259263	-0.257325	-0.255272	-0.253109	-0.250845
	-0.085668	-0.086773	-0.087885	-0.089003	-0.090127	-0.091255	-0.092387	-0.093522	-0.094658	-0.095795	-0.096932	-0.098068	-0.099201	-0.100331	-0.101456	-0.102576	-0.103691	-0.104800	-0.105903	-0.107000	-0.108092	-0.109181	-0.110270	-0.111361	-0.112459	-0.113569	-0.114699	-0.115857	-0.117055	-0.118305	-0.119620	-0.121020	-0.122520	-0.124142	-0.125907	-0.127836	-0.129949	-0.132266	-0.134804	-0.137576	-0.140589	-0.143846	-0.147346	-0.151078	-0.155029	-0.159181	-0.163510	-0.167991	-0.172598	-0.177303	-0.182078	-0.186898	-0.191737	-0.196572	-0.201383	-0.206149	-0.210853	-0.215479	-0.220014	-0.224445	-0.228759	-0.232948	-0.237001	-0.240910	-0.244667	-0.248266	-0.251699	-0.254962	-0.258047	-0.260951	-0.263668	-0.266194	-0.268527	-0.270662	-0.272597	-0.274330	-0.275858	-0.277182	-0.278299	-0.279211	-0.279918	-0.280421	-0.280720	-0.280820	-0.280722	-0.280430	-0.279947	-0.279279	-0.278429	-0.277404	-0.276208	-0.274849	-0.273332	-0.271665	-0.269853	-0.267905	-0.265828	-0.263629	-0.261316	-0.258897
